snapshot,2020,2025,2030,2035,2040,2045
2019-03-05 14:00:00,47.71356954793734,51.01947506441509,37.13607102971535,0.10888463141776746,0.05869089552626231,0.061441721206478644
2019-03-05 15:00:00,47.71455562111066,76.51112651564407,55.6819950671698,0.14004736442770455,0.0649441699093488,0.06552750537757002
2019-03-05 16:00:00,47.71489857199394,78.48492505687481,63.93023431069092,0.14016097362893448,0.06944699712328323,0.07095851289840682
2019-03-05 17:00:00,47.715241522877214,80.45872359810556,72.17847355421205,0.14027458283016445,0.07394982433721764,0.07638952041924363
2019-03-05 18:00:00,47.715584473760494,82.43252213933631,80.42671279773316,0.14038819203139438,0.07845265155115207,0.08182052794008043
2019-03-05 19:00:00,47.71558838467736,82.43252123238622,80.42671463314129,0.1403877547433978,0.0784511182713261,0.07978455168529698
2019-03-05 20:00:00,47.71559229559422,82.43252032543612,80.42671646854943,0.1403873174554012,0.07844958499150013,0.07774857543051353
2019-03-05 21:00:00,47.71559620651109,82.43251941848602,80.42671830395756,0.1403868801674046,0.07844805171167417,0.07571259917573007
2019-03-05 22:00:00,47.71559571173839,82.43251643884871,80.42671756055877,0.14038439401295505,0.0784477568080712,0.07571259903789979
2019-03-05 23:00:00,47.715595216965696,82.4325134592114,80.42671681716,0.14038190785850546,0.07844746190446822,0.07571259890006948
2019-03-06 00:00:00,47.715594722192996,82.43251047957409,80.42671607376121,0.1403794217040559,0.07844716700086525,0.0757125987622392
2019-03-06 01:00:00,47.71559501976538,82.4325131982314,80.42671517171092,0.14038379901502085,0.07844739609051667,0.07571259894707238
2019-03-06 02:00:00,47.71559531733776,82.4325159168887,80.42671426966062,0.14038817632598583,0.07844762518016807,0.07571259913190556
2019-03-06 03:00:00,47.71559561491014,82.43251863554602,80.42671336761033,0.14039255363695077,0.07844785426981948,0.07571259931673875
2019-03-06 04:00:00,47.715506255989126,80.45863726416007,72.1784758752028,0.1402782572648468,0.07394649578174908,0.0723175675048924
2019-03-06 05:00:00,47.71541689706812,78.48475589277412,63.93023838279528,0.1401639608927428,0.0694451372936787,0.06892253569304606
2019-03-06 06:00:00,47.7153275381471,76.51087452138817,55.68200089038775,0.14004966452063883,0.0649437788056083,0.06552750388119971
2019-03-06 07:00:00,47.71478744564976,65.41391904844902,37.13628438898608,0.10992817795409461,0.05871087495876535,0.06154237435628955
2019-03-06 08:00:00,47.714247353152416,54.316963575509845,18.590567887584406,0.0798066913875504,0.05247797111192241,0.057557244831379396
2019-03-06 09:00:00,47.71370726065508,43.22000810257069,0.04485138618273526,0.04968520482100616,0.04624506726507946,0.053572115306469235
2019-03-06 10:00:00,47.71366714551179,44.9102498919416,0.04485223884632289,0.04968573483384389,0.04624515045970661,0.053572115326265254
2019-03-06 11:00:00,47.71362703036851,46.600491681312526,0.044853091509910514,0.049686264846681615,0.046245233654333764,0.05357211534606128
2019-03-06 12:00:00,47.71358691522522,48.29073347068344,0.044853944173498146,0.049686794859519344,0.04624531684896092,0.0535721153658573
2019-03-06 13:00:00,47.71372384125465,53.659496320955895,0.04528394731302706,0.0511128109562509,0.04624578812436327,0.05466999833229626
2019-03-06 14:00:00,47.713860767284075,59.02825917122835,0.04571395045255598,0.052538827052982455,0.04624625939976563,0.055767881298735215
2019-03-06 15:00:00,47.7139976933135,64.3970220215008,0.046143953592084896,0.05396484314971401,0.046246730675167984,0.056865764265174173
2019-03-06 16:00:00,47.71394764965723,64.39702187058711,0.04614681105118613,0.05396768897701523,0.04624699303365006,0.05686576440815171
2019-03-06 17:00:00,47.71389760600096,64.39702171967342,0.046149668510287366,0.05397053480431645,0.04624725539213214,0.05686576455112925
2019-03-06 18:00:00,47.71384756234469,64.39702156875973,0.0461525259693886,0.05397338063161767,0.04624751775061422,0.05686576469410679
2019-03-06 19:00:00,47.7137953654002,64.39702063056748,0.04615190277816474,0.053972585033030256,0.04624755912366771,0.056865764700256935
2019-03-06 20:00:00,47.713743168455714,64.39701969237524,0.04615127958694089,0.05397178943444285,0.04624760049672119,0.056865764706407085
2019-03-06 21:00:00,47.71369097151123,64.397018754183,0.046150656395717034,0.053970993835855435,0.04624764186977468,0.05686576471255723
2019-03-06 22:00:00,47.71366299885478,64.39701906039095,0.046152770734438006,0.05397432293687662,0.0462491817208987,0.05686576477401763
2019-03-06 23:00:00,47.71363502619833,64.3970193665989,0.04615488507315897,0.053977652037897804,0.046250721572022715,0.05686576483547803
2019-03-07 00:00:00,47.713607053541885,64.39701967280685,0.046156999411879944,0.05398098113891899,0.046252261423146736,0.05686576489693843
2019-03-07 01:00:00,47.71360735273026,64.39701615789993,0.046157400842207943,0.053995895835670285,0.046253003605475865,0.05686576489427809
2019-03-07 02:00:00,47.713607651918636,64.397012642993,0.04615780227253594,0.05401081053242157,0.046253745787804994,0.056865764891617744
2019-03-07 03:00:00,47.71360795110701,64.39700912808608,0.04615820370286394,0.054025725229172865,0.04625448797013412,0.0568657648889574
2019-03-07 04:00:00,47.71328328451358,57.40819696885733,0.04615277874692365,0.05400539744546659,0.04625183685615103,0.05686576389530388
2019-03-07 05:00:00,47.71295861792016,50.419384809628575,0.04614735379098337,0.05398506966176031,0.04624918574216794,0.05686576290165036
2019-03-07 06:00:00,47.71263395132673,43.430572650399824,0.04614192883504308,0.053964741878054036,0.04624653462818485,0.05686576190799684
2019-03-07 07:00:00,47.71173165184665,28.96577205437029,0.045494792433594285,0.051486156324901194,0.04622447934752113,0.05576787871737358
2019-03-07 08:00:00,47.71082935236657,14.500971458340754,0.04484765603214548,0.04900757077174836,0.04620242406685741,0.05466999552675031
2019-03-07 09:00:00,47.709927052886485,0.036170862311224246,0.04420051963069668,0.04652898521859552,0.046180368786193686,0.05357211233612705
2019-03-07 10:00:00,43.732141236290765,0.03616882235761915,0.04420052030511535,0.04652895993948883,0.04618037889930254,0.053572112337976256
2019-03-07 11:00:00,39.75435541969504,0.03616678240401406,0.044200520979534016,0.046528934660382146,0.046180389012411394,0.05357211233982546
2019-03-07 12:00:00,35.77656960309932,0.03616474245040897,0.04420052165395268,0.046528909381275456,0.04618039912552025,0.053572112341674666
2019-03-07 13:00:00,39.755082538906656,0.043314251531867035,0.04420162826399393,0.04652940898629273,0.04618057830283407,0.05357211238141593
2019-03-07 14:00:00,43.733595474713994,0.0504637606133251,0.044202734874035185,0.04652990859131001,0.04618075748014788,0.0535721124211572
2019-03-07 15:00:00,47.71210841052133,0.05761326969478317,0.04420384148407643,0.04653040819632728,0.0461809366574617,0.05357211246089846
2019-03-07 16:00:00,47.7121422544107,13.780426307773409,0.04442981620559853,0.04653399235158028,0.04618117284312742,0.053572112577787635
2019-03-07 17:00:00,47.71217609830008,27.503239345852034,0.04465579092712062,0.046537576506833274,0.046181409028793134,0.05357211269467681
2019-03-07 18:00:00,47.712209942189446,41.22605238393066,0.04488176564864271,0.04654116066208627,0.046181645214458854,0.05357211281156598
2019-03-07 19:00:00,43.73365533905756,27.4960925073087,0.044656731757099936,0.04653799663912095,0.046181486357871816,0.053572112729064404
2019-03-07 20:00:00,39.75510073592567,13.76613263068674,0.04443169786555715,0.04653483261615563,0.04618132750128477,0.05357211264656283
2019-03-07 21:00:00,35.77654613279379,0.03617275406478919,0.044206663974014376,0.04653166859319031,0.046181168644697734,0.053572112564061254
2019-03-07 22:00:00,35.7765294498568,0.03617199865573524,0.044206126010738166,0.04653151443933811,0.046181145844459925,0.053572112560311136
2019-03-07 23:00:00,35.77651276691982,0.036171243246681285,0.044205588047461955,0.04653136028548591,0.04618112304422212,0.053572112556561025
2019-03-08 00:00:00,35.776496083982835,0.03617048783762734,0.044205050084185744,0.046531206131633716,0.04618110024398431,0.053572112552810906
2019-03-08 01:00:00,35.77650047589532,0.03617077664455411,0.04420564095343936,0.04653151880522712,0.04618118944809839,0.05357211258844109
2019-03-08 02:00:00,35.776504867807795,0.0361710654514809,0.044206231822692975,0.04653183147882053,0.046181278652212464,0.053572112624071286
2019-03-08 03:00:00,35.77650925972028,0.03617135425840767,0.04420682269194659,0.04653214415241393,0.046181367856326545,0.05357211265970147
2019-03-08 04:00:00,35.77662372548898,0.03617112234544245,0.04420608254921225,0.04653180559196346,0.04618130587486802,0.05357211262584306
2019-03-08 05:00:00,35.77673819125768,0.036170890432477225,0.04420534240647792,0.04653146703151298,0.046181243893409496,0.05357211259198466
2019-03-08 06:00:00,35.77685265702638,0.036170658519512004,0.044204602263743585,0.046531128471062506,0.04618118191195097,0.05357211255812625
2019-03-08 07:00:00,35.77682618694527,0.03616930768274768,0.04420316732040038,0.04653036536107853,0.04618101465395763,0.05357211253157854
2019-03-08 08:00:00,35.776799716864154,0.036167956845983354,0.044201732377057185,0.04652960225109456,0.0461808473959643,0.053572112505030835
2019-03-08 09:00:00,35.776773246783044,0.03616660600921903,0.04420029743371398,0.046528839141110584,0.04618068013797096,0.053572112478483126
2019-03-08 10:00:00,39.75464462711309,0.03616774099506594,0.044200728766480776,0.046529196299005635,0.04618075655451159,0.053572112512181386
2019-03-08 11:00:00,43.73251600744313,0.036168875980912854,0.044201160099247565,0.04652955345690069,0.04618083297105223,0.05357211254587964
2019-03-08 12:00:00,47.710387387773174,0.036170010966759765,0.04420159143201436,0.04652991061479574,0.04618090938759286,0.0535721125795779
2019-03-08 13:00:00,47.71174585396658,24.487368028901887,0.044853884168249834,0.049005147654712984,0.0494955723683068,0.05466999693962764
2019-03-08 14:00:00,47.71310432015999,48.93856604683701,0.045506176904485315,0.05148038469463022,0.05281023534902074,0.05576788129967738
2019-03-08 15:00:00,47.7144627863534,73.38976406477214,0.04615846964072079,0.05395562173454746,0.05612489832973468,0.05686576565972712
2019-03-08 16:00:00,47.71461939690324,74.43014084978101,18.916405281803847,0.05908642880718411,0.06353522234422423,0.06297665370146302
2019-03-08 17:00:00,47.714776007453075,75.47051763478987,37.78665209396698,0.06421723587982076,0.07094554635871378,0.06908754174319894
2019-03-08 18:00:00,47.71493261800291,76.51089441979875,56.6568989061301,0.0693480429524574,0.07835587037320332,0.07519842978493484
2019-03-08 19:00:00,47.71473479232451,75.47051653188038,37.79373077428005,0.06452257063640568,0.07095525531359533,0.07253974233030207
2019-03-08 20:00:00,47.714536966646115,74.430138643962,18.930562642429997,0.05969709832035394,0.06355464025398733,0.0698810548756693
2019-03-08 21:00:00,47.714339140967716,73.38976075604363,0.06739451057993472,0.05487162600430221,0.056154025194379335,0.06722236742103653
2019-03-08 22:00:00,47.71350340911683,63.54474939806226,0.05988129050764187,0.05209514267105574,0.05283005876313707,0.06276396764006945
2019-03-08 23:00:00,47.71266767726595,53.69973804008089,0.05236807043534902,0.049318659337809274,0.049506092331894805,0.058305567859102354
2019-03-09 00:00:00,47.711831945415064,43.85472668209952,0.04485485036305618,0.046542176004562806,0.046182125900652536,0.05384716807813527
2019-03-09 01:00:00,31.816513387818503,29.24854128980185,0.0446387197063147,0.04653931954422848,0.04618194415218595,0.053755483102524315
2019-03-09 02:00:00,15.921194830221943,14.642355897504181,0.044422589049573226,0.046536463083894156,0.04618176240371935,0.05366379812691337
2019-03-09 03:00:00,0.02587627262538511,0.03617050520651006,0.04420645839283175,0.04653360662355983,0.04618158065525276,0.05357211315130241
2019-03-09 04:00:00,0.0258656666118227,0.035972279586911966,0.044205901198023,0.04653328930692758,0.046181516350260285,0.05357211309092717
